id,team_name,win_points,win_streak,prev_score,standing
16864,清水,1,0,0,18.0
16864,名古屋,8,0,1,8.0
16864,浦和,17,2,2,1.0
16864,川崎F,11,1,3,4.0
16864,広島,10,2,2,7.0
16864,横浜FM,11,1,3,4.0
16864,新潟,6,0,2,14.0
16864,鹿島,8,0,1,8.0
16864,松本,8,1,1,8.0
16864,柏,8,0,1,8.0
16864,神戸,11,1,2,4.0
16864,山形,4,0,0,16.0
16864,湘南,7,0,0,12.0
16864,仙台,6,0,0,14.0
16864,鳥栖,7,0,1,12.0
16865,G大阪,13,4,2,4.0
16865,甲府,3,0,0,17.0
16865,FC東京,14,1,1,2.0
16865,清水,1,0,0,18.0
16865,名古屋,8,0,1,8.0
16865,浦和,17,2,2,1.0
16865,川崎F,14,2,3,2.0
16865,広島,10,2,2,7.0
16865,横浜FM,11,1,3,5.0
16865,新潟,6,0,2,14.0
16865,鹿島,8,0,1,8.0
16865,松本,8,1,1,8.0
16865,柏,8,0,1,8.0
16865,神戸,11,1,2,5.0
16865,山形,4,0,0,16.0
16865,湘南,7,0,0,12.0
16865,仙台,6,0,0,14.0
16865,鳥栖,7,0,1,12.0
16866,G大阪,16,5,2,2.0
16866,甲府,3,0,0,17.0
16866,FC東京,14,1,1,3.0
16866,清水,1,0,0,18.0
16866,名古屋,8,0,1,8.0
16866,浦和,17,2,2,1.0
16866,川崎F,14,2,3,3.0
16866,広島,10,2,2,7.0
16866,横浜FM,11,1,3,5.0
16866,新潟,6,0,1,14.0
16866,鹿島,8,0,1,8.0
16866,松本,8,1,1,8.0
16866,柏,8,0,1,8.0
16866,神戸,11,1,2,5.0
16866,山形,4,0,0,16.0
16866,湘南,7,0,0,12.0
16866,仙台,6,0,0,14.0
16866,鳥栖,7,0,1,12.0
16867,G大阪,16,5,2,2.0
16867,甲府,3,0,0,17.0
16867,FC東京,14,1,1,3.0
16867,清水,1,0,0,18.0
16867,名古屋,8,0,1,9.0
16867,浦和,17,2,2,1.0
16867,川崎F,14,2,3,3.0
16867,広島,10,2,2,8.0
16867,横浜FM,11,1,3,5.0
16867,新潟,6,0,1,14.0
16867,鹿島,11,1,2,5.0
16867,松本,8,1,1,9.0
16867,柏,8,0,1,9.0
16867,神戸,11,1,2,5.0
16867,山形,4,0,0,16.0
16867,湘南,7,0,0,12.0
16867,仙台,6,0,1,14.0
16867,鳥栖,7,0,1,12.0
16868,G大阪,16,5,2,2.0
16868,甲府,3,0,0,17.0
16868,FC東京,14,1,1,3.0
16868,清水,1,0,0,18.0
16868,名古屋,8,0,1,10.0
16868,浦和,17,2,2,1.0
16868,川崎F,14,0,1,3.0
16868,広島,10,2,2,9.0
16868,横浜FM,11,1,3,5.0
16868,新潟,6,0,1,14.0
16868,鹿島,11,1,2,5.0
16868,松本,8,1,1,10.0
16868,柏,11,1,4,5.0
16868,神戸,11,1,2,5.0
16868,山形,4,0,0,16.0
16868,湘南,7,0,0,12.0
16868,仙台,6,0,1,14.0
16868,鳥栖,7,0,1,12.0
16869,G大阪,16,5,2,3.0
16869,甲府,3,0,0,17.0
16869,FC東京,17,2,1,1.0
16869,清水,1,0,0,18.0
16869,名古屋,8,0,1,10.0
16869,浦和,17,2,2,1.0
16869,川崎F,14,0,1,4.0
16869,広島,10,2,2,9.0
16869,横浜FM,11,1,3,5.0
16869,新潟,6,0,0,14.0
16869,鹿島,11,1,2,5.0
16869,松本,8,1,1,10.0
16869,柏,11,1,4,5.0
16869,神戸,11,1,2,5.0
16869,山形,4,0,0,16.0
16869,湘南,7,0,0,12.0
16869,仙台,6,0,1,14.0
16869,鳥栖,7,0,1,12.0
16870,G大阪,16,5,2,3.0
16870,甲府,3,0,0,17.0
16870,FC東京,17,2,1,1.0
16870,清水,2,0,3,18.0
16870,名古屋,8,0,1,10.0
16870,浦和,17,2,2,1.0
16870,川崎F,14,0,1,4.0
16870,広島,10,2,2,9.0
16870,横浜FM,11,1,3,5.0
16870,新潟,6,0,0,14.0
16870,鹿島,11,1,2,5.0
16870,松本,8,1,1,10.0
16870,柏,11,1,4,5.0
16870,神戸,11,1,2,5.0
16870,山形,5,0,3,16.0
16870,湘南,7,0,0,12.0
16870,仙台,6,0,1,14.0
16870,鳥栖,7,0,1,12.0
16871,G大阪,16,5,2,3.0
16871,甲府,3,0,0,17.0
16871,FC東京,17,2,1,1.0
16871,清水,2,0,3,18.0
16871,名古屋,8,0,1,11.0
16871,浦和,17,2,2,1.0
16871,川崎F,14,0,1,4.0
16871,広島,10,2,2,9.0
16871,横浜FM,11,1,3,5.0
16871,新潟,6,0,0,14.0
16871,鹿島,11,1,2,5.0
16871,松本,8,1,1,11.0
16871,柏,11,1,4,5.0
16871,神戸,11,1,2,5.0
16871,山形,5,0,3,16.0
16871,湘南,10,1,4,9.0
16871,仙台,6,0,1,14.0
16871,鳥栖,7,0,2,13.0
16872,G大阪,19,6,1,1.0
16872,甲府,3,0,0,17.0
16872,FC東京,17,2,1,2.0
16872,清水,2,0,3,18.0
16872,名古屋,8,0,1,11.0
16872,浦和,17,2,2,2.0
16872,川崎F,14,0,1,4.0
16872,広島,10,2,2,9.0
16872,横浜FM,11,1,3,5.0
16872,新潟,6,0,0,14.0
16872,鹿島,11,1,2,5.0
16872,松本,8,0,0,11.0
16872,柏,11,1,4,5.0
16872,神戸,11,1,2,5.0
16872,山形,5,0,3,16.0
16872,湘南,10,1,4,9.0
16872,仙台,6,0,1,14.0
16872,鳥栖,7,0,2,13.0
16873,G大阪,19,6,1,1.0
16873,甲府,3,0,0,17.0
16873,FC東京,17,2,1,2.0
16873,清水,2,0,3,18.0
16873,名古屋,11,1,1,5.0
16873,浦和,17,2,2,2.0
16873,川崎F,14,0,1,4.0
16873,広島,10,2,2,10.0
16873,横浜FM,11,1,3,5.0
16873,新潟,6,0,0,14.0
16873,鹿島,11,1,2,5.0
16873,松本,8,0,0,12.0
16873,柏,11,1,4,5.0
16873,神戸,11,0,0,5.0
16873,山形,5,0,3,16.0
16873,湘南,10,1,4,10.0
16873,仙台,6,0,1,14.0
16873,鳥栖,7,0,2,13.0
16874,G大阪,19,6,1,1.0
16874,甲府,3,0,0,17.0
16874,FC東京,17,2,1,2.0
16874,清水,2,0,3,18.0
16874,名古屋,11,1,1,6.0
16874,浦和,17,2,2,2.0
16874,川崎F,14,0,1,4.0
16874,広島,13,3,2,5.0
16874,横浜FM,11,0,1,6.0
16874,新潟,6,0,0,14.0
16874,鹿島,11,1,2,6.0
16874,松本,8,0,0,12.0
16874,柏,11,1,4,6.0
16874,神戸,11,0,0,6.0
16874,山形,5,0,3,16.0
16874,湘南,10,1,4,11.0
16874,仙台,6,0,1,14.0
16874,鳥栖,7,0,2,13.0
16875,G大阪,19,6,1,2.0
16875,甲府,3,0,0,17.0
16875,FC東京,17,2,1,3.0
16875,清水,2,0,3,18.0
16875,名古屋,11,1,1,6.0
16875,浦和,20,3,2,1.0
16875,川崎F,14,0,1,4.0
16875,広島,13,3,2,5.0
16875,横浜FM,11,0,1,6.0
16875,新潟,6,0,0,14.0
16875,鹿島,11,1,2,6.0
16875,松本,8,0,0,12.0
16875,柏,11,1,4,6.0
16875,神戸,11,0,0,6.0
16875,山形,5,0,3,16.0
16875,湘南,10,1,4,11.0
16875,仙台,6,0,1,14.0
16875,鳥栖,7,0,2,13.0
16876,G大阪,19,6,1,2.0
16876,甲府,3,0,0,17.0
16876,FC東京,17,2,1,3.0
16876,清水,2,0,3,18.0
16876,名古屋,14,2,3,4.0
16876,浦和,20,3,2,1.0
16876,川崎F,14,0,1,4.0
16876,広島,13,3,2,6.0
16876,横浜FM,11,0,1,7.0
16876,新潟,6,0,0,14.0
16876,鹿島,11,1,2,7.0
16876,松本,8,0,0,12.0
16876,柏,11,1,4,7.0
16876,神戸,11,0,0,7.0
16876,山形,5,0,3,16.0
16876,湘南,10,0,0,11.0
16876,仙台,6,0,1,14.0
16876,鳥栖,7,0,2,13.0
16877,G大阪,19,6,1,2.0
16877,甲府,3,0,0,17.0
16877,FC東京,17,2,1,3.0
16877,清水,2,0,3,18.0
16877,名古屋,14,2,3,4.0
16877,浦和,20,3,2,1.0
16877,川崎F,14,0,1,4.0
16877,広島,13,3,2,6.0
16877,横浜FM,11,0,0,7.0
16877,新潟,6,0,0,15.0
16877,鹿島,11,1,2,7.0
16877,松本,8,0,0,12.0
16877,柏,11,1,4,7.0
16877,神戸,11,0,0,7.0
16877,山形,8,1,1,12.0
16877,湘南,10,0,0,11.0
16877,仙台,6,0,1,15.0
16877,鳥栖,7,0,2,14.0
16878,G大阪,19,0,0,2.0
16878,甲府,3,0,0,17.0
16878,FC東京,17,2,1,3.0
16878,清水,2,0,3,18.0
16878,名古屋,14,2,3,4.0
16878,浦和,23,4,1,1.0
16878,川崎F,14,0,1,4.0
16878,広島,13,3,2,6.0
16878,横浜FM,11,0,0,7.0
16878,新潟,6,0,0,15.0
16878,鹿島,11,1,2,7.0
16878,松本,8,0,0,12.0
16878,柏,11,1,4,7.0
16878,神戸,11,0,0,7.0
16878,山形,8,1,1,12.0
16878,湘南,10,0,0,11.0
16878,仙台,6,0,1,15.0
16878,鳥栖,7,0,2,14.0
16879,G大阪,19,0,0,2.0
16879,甲府,6,1,1,15.0
16879,FC東京,17,2,1,3.0
16879,清水,2,0,3,18.0
16879,名古屋,14,2,3,4.0
16879,浦和,23,4,1,1.0
16879,川崎F,14,0,1,4.0
16879,広島,13,3,2,6.0
16879,横浜FM,11,0,0,7.0
16879,新潟,6,0,0,15.0
16879,鹿島,11,0,0,7.0
16879,松本,8,0,0,12.0
16879,柏,11,1,4,7.0
16879,神戸,11,0,0,7.0
16879,山形,8,1,1,12.0
16879,湘南,10,0,0,11.0
16879,仙台,6,0,1,15.0
16879,鳥栖,7,0,2,14.0
16880,G大阪,19,0,0,2.0
16880,甲府,6,1,1,15.0
16880,FC東京,17,2,1,3.0
16880,清水,3,0,0,18.0
16880,名古屋,14,2,3,4.0
16880,浦和,23,4,1,1.0
16880,川崎F,14,0,1,4.0
16880,広島,13,3,2,6.0
16880,横浜FM,11,0,0,8.0
16880,新潟,6,0,0,15.0
16880,鹿島,11,0,0,8.0
16880,松本,8,0,0,12.0
16880,柏,12,0,0,7.0
16880,神戸,11,0,0,8.0
16880,山形,8,1,1,12.0
16880,湘南,10,0,0,11.0
16880,仙台,6,0,1,15.0
16880,鳥栖,7,0,2,14.0
16881,G大阪,19,0,0,3.0
16881,甲府,6,1,1,15.0
16881,FC東京,20,3,2,2.0
16881,清水,3,0,0,18.0
16881,名古屋,14,2,3,4.0
16881,浦和,23,4,1,1.0
16881,川崎F,14,0,1,4.0
16881,広島,13,3,2,6.0
16881,横浜FM,11,0,0,8.0
16881,新潟,6,0,0,15.0
16881,鹿島,11,0,0,8.0
16881,松本,8,0,0,12.0
16881,柏,12,0,0,7.0
16881,神戸,11,0,0,8.0
16881,山形,8,1,1,12.0
16881,湘南,10,0,0,11.0
16881,仙台,6,0,1,15.0
16881,鳥栖,7,0,2,14.0
16882,G大阪,19,0,0,3.0
16882,甲府,6,1,1,15.0
16882,FC東京,20,3,2,2.0
16882,清水,3,0,0,18.0
16882,名古屋,14,2,3,5.0
16882,浦和,23,4,1,1.0
16882,川崎F,14,0,1,5.0
16882,広島,16,4,2,4.0
16882,横浜FM,11,0,0,8.0
16882,新潟,6,0,0,15.0
16882,鹿島,11,0,0,8.0
16882,松本,8,0,0,12.0
16882,柏,12,0,0,7.0
16882,神戸,11,0,0,8.0
16882,山形,8,1,1,12.0
16882,湘南,10,0,0,11.0
16882,仙台,6,0,0,15.0
16882,鳥栖,7,0,2,14.0
16883,G大阪,19,0,0,3.0
16883,甲府,6,1,1,16.0
16883,FC東京,20,3,2,2.0
16883,清水,3,0,0,18.0
16883,名古屋,14,2,3,5.0
16883,浦和,23,4,1,1.0
16883,川崎F,14,0,1,5.0
16883,広島,16,4,2,4.0
16883,横浜FM,11,0,0,8.0
16883,新潟,9,1,2,12.0
16883,鹿島,11,0,0,8.0
16883,松本,8,0,1,13.0
16883,柏,12,0,0,7.0
16883,神戸,11,0,0,8.0
16883,山形,8,1,1,13.0
16883,湘南,10,0,0,11.0
16883,仙台,6,0,0,16.0
16883,鳥栖,7,0,2,15.0
16884,G大阪,19,0,0,3.0
16884,甲府,6,1,1,16.0
16884,FC東京,20,3,2,2.0
16884,清水,3,0,0,18.0
16884,名古屋,14,2,3,5.0
16884,浦和,23,4,1,1.0
16884,川崎F,14,0,1,5.0
16884,広島,16,4,2,4.0
16884,横浜FM,11,0,0,9.0
16884,新潟,9,1,2,12.0
16884,鹿島,11,0,0,9.0
16884,松本,8,0,1,13.0
16884,柏,12,0,0,7.0
16884,神戸,12,0,1,7.0
16884,山形,8,1,1,13.0
16884,湘南,10,0,0,11.0
16884,仙台,6,0,0,16.0
16884,鳥栖,8,0,1,13.0
16885,G大阪,19,0,0,3.0
16885,甲府,6,0,0,16.0
16885,FC東京,20,3,2,2.0
16885,清水,3,0,0,18.0
16885,名古屋,14,2,3,5.0
16885,浦和,23,4,1,1.0
16885,川崎F,14,0,1,5.0
16885,広島,16,4,2,4.0
16885,横浜FM,11,0,0,9.0
16885,新潟,9,1,2,13.0
16885,鹿島,11,0,0,9.0
16885,松本,11,1,2,9.0
16885,柏,12,0,0,7.0
16885,神戸,12,0,1,7.0
16885,山形,8,1,1,14.0
16885,湘南,10,0,0,12.0
16885,仙台,6,0,0,16.0
16885,鳥栖,8,0,1,14.0
16886,G大阪,19,0,0,3.0
16886,甲府,6,0,0,16.0
16886,FC東京,20,3,2,2.0
16886,清水,3,0,0,18.0
16886,名古屋,14,2,3,5.0
16886,浦和,23,4,1,1.0
16886,川崎F,14,0,1,5.0
16886,広島,16,4,2,4.0
16886,横浜FM,11,0,0,9.0
16886,新潟,10,0,1,12.0
16886,鹿島,11,0,0,9.0
16886,松本,11,1,2,9.0
16886,柏,12,0,0,7.0
16886,神戸,12,0,1,7.0
16886,山形,9,0,1,14.0
16886,湘南,10,0,0,12.0
16886,仙台,6,0,0,16.0
16886,鳥栖,8,0,1,15.0
16887,G大阪,19,0,0,3.0
16887,甲府,6,0,0,16.0
16887,FC東京,20,3,2,2.0
16887,清水,4,0,2,18.0
16887,名古屋,14,2,3,5.0
16887,浦和,23,4,1,1.0
16887,川崎F,14,0,1,5.0
16887,広島,16,4,2,4.0
16887,横浜FM,11,0,0,9.0
16887,新潟,10,0,1,12.0
16887,鹿島,11,0,0,9.0
16887,松本,11,1,2,9.0
16887,柏,12,0,0,7.0
16887,神戸,12,0,1,7.0
16887,山形,9,0,1,14.0
16887,湘南,10,0,0,12.0
16887,仙台,6,0,0,16.0
16887,鳥栖,9,0,2,14.0
16888,G大阪,19,0,0,3.0
16888,甲府,6,0,0,16.0
16888,FC東京,20,3,2,2.0
16888,清水,4,0,2,18.0
16888,名古屋,14,2,3,5.0
16888,浦和,23,4,1,1.0
16888,川崎F,14,0,0,5.0
16888,広島,19,5,1,3.0
16888,横浜FM,11,0,0,9.0
16888,新潟,10,0,1,12.0
16888,鹿島,11,0,0,9.0
16888,松本,11,1,2,9.0
16888,柏,12,0,0,7.0
16888,神戸,12,0,1,7.0
16888,山形,9,0,1,14.0
16888,湘南,10,0,0,12.0
16888,仙台,6,0,0,16.0
16888,鳥栖,9,0,2,14.0
16889,G大阪,19,0,0,3.0
16889,甲府,6,0,0,16.0
16889,FC東京,20,3,2,2.0
16889,清水,4,0,2,18.0
16889,名古屋,14,0,0,5.0
16889,浦和,23,4,1,1.0
16889,川崎F,14,0,0,5.0
16889,広島,19,5,1,3.0
16889,横浜FM,14,1,2,5.0
16889,新潟,10,0,1,12.0
16889,鹿島,11,0,0,10.0
16889,松本,11,1,2,10.0
16889,柏,12,0,0,8.0
16889,神戸,12,0,1,8.0
16889,山形,9,0,1,14.0
16889,湘南,10,0,0,12.0
16889,仙台,6,0,0,16.0
16889,鳥栖,9,0,2,14.0
16890,G大阪,19,0,0,3.0
16890,甲府,6,0,0,16.0
16890,FC東京,20,3,2,2.0
16890,清水,4,0,2,18.0
16890,名古屋,14,0,0,5.0
16890,浦和,23,4,1,1.0
16890,川崎F,14,0,0,5.0
16890,広島,19,5,1,3.0
16890,横浜FM,14,1,2,5.0
16890,新潟,10,0,1,13.0
16890,鹿島,11,0,0,10.0
16890,松本,11,1,2,10.0
16890,柏,12,0,0,9.0
16890,神戸,13,0,1,8.0
16890,山形,9,0,1,14.0
16890,湘南,11,0,1,10.0
16890,仙台,6,0,0,16.0
16890,鳥栖,9,0,2,14.0
16891,G大阪,19,0,0,3.0
16891,甲府,6,0,0,16.0
16891,FC東京,23,4,3,1.0
16891,清水,4,0,2,18.0
16891,名古屋,14,0,0,5.0
16891,浦和,23,4,1,1.0
16891,川崎F,14,0,0,5.0
16891,広島,19,5,1,3.0
16891,横浜FM,14,1,2,5.0
16891,新潟,10,0,1,13.0
16891,鹿島,11,0,0,10.0
16891,松本,11,1,2,10.0
16891,柏,12,0,0,9.0
16891,神戸,13,0,1,8.0
16891,山形,9,0,1,14.0
16891,湘南,11,0,1,10.0
16891,仙台,6,0,2,16.0
16891,鳥栖,9,0,2,14.0
16892,G大阪,19,0,0,3.0
16892,甲府,6,0,0,16.0
16892,FC東京,23,4,3,2.0
16892,清水,4,0,2,18.0
16892,名古屋,14,0,0,5.0
16892,浦和,24,0,3,1.0
16892,川崎F,14,0,0,5.0
16892,広島,19,5,1,3.0
16892,横浜FM,14,1,2,5.0
16892,新潟,10,0,1,13.0
16892,鹿島,11,0,0,10.0
16892,松本,11,1,2,10.0
16892,柏,13,0,3,8.0
16892,神戸,13,0,1,8.0
16892,山形,9,0,1,14.0
16892,湘南,11,0,1,10.0
16892,仙台,6,0,2,16.0
16892,鳥栖,9,0,2,14.0
16893,G大阪,22,1,2,3.0
16893,甲府,6,0,0,16.0
16893,FC東京,23,4,3,2.0
16893,清水,4,0,2,18.0
16893,名古屋,14,0,0,5.0
16893,浦和,24,0,3,1.0
16893,川崎F,14,0,0,5.0
16893,広島,19,5,1,4.0
16893,横浜FM,14,1,2,5.0
16893,新潟,10,0,1,13.0
16893,鹿島,11,0,0,10.0
16893,松本,11,1,2,10.0
16893,柏,13,0,3,8.0
16893,神戸,13,0,1,8.0
16893,山形,9,0,1,14.0
16893,湘南,11,0,1,10.0
16893,仙台,6,0,2,16.0
16893,鳥栖,9,0,2,14.0
16894,G大阪,22,1,2,3.0
16894,甲府,6,0,0,16.0
16894,FC東京,23,4,3,2.0
16894,清水,4,0,2,18.0
16894,名古屋,14,0,0,6.0
16894,浦和,24,0,3,1.0
16894,川崎F,17,1,1,5.0
16894,広島,19,5,1,4.0
16894,横浜FM,14,1,2,6.0
16894,新潟,10,0,1,13.0
16894,鹿島,11,0,0,10.0
16894,松本,11,1,2,10.0
16894,柏,13,0,3,8.0
16894,神戸,13,0,1,8.0
16894,山形,9,0,1,14.0
16894,湘南,11,0,1,10.0
16894,仙台,6,0,2,16.0
16894,鳥栖,9,0,2,14.0
16895,G大阪,22,1,2,3.0
16895,甲府,6,0,0,16.0
16895,FC東京,23,4,3,2.0
16895,清水,4,0,2,18.0
16895,名古屋,14,0,0,6.0
16895,浦和,24,0,3,1.0
16895,川崎F,17,1,1,5.0
16895,広島,19,5,1,4.0
16895,横浜FM,14,1,2,6.0
16895,新潟,10,0,1,14.0
16895,鹿島,11,0,0,11.0
16895,松本,11,1,2,11.0
16895,柏,13,0,0,8.0
16895,神戸,13,0,1,8.0
16895,山形,12,1,3,10.0
16895,湘南,11,0,1,11.0
16895,仙台,6,0,2,16.0
16895,鳥栖,9,0,2,15.0
16896,G大阪,22,1,2,3.0
16896,甲府,6,0,0,16.0
16896,FC東京,23,4,3,2.0
16896,清水,4,0,2,18.0
16896,名古屋,14,0,0,7.0
16896,浦和,24,0,3,1.0
16896,川崎F,17,1,1,5.0
16896,広島,19,5,1,4.0
16896,横浜FM,17,2,1,5.0
16896,新潟,10,0,0,14.0
16896,鹿島,11,0,0,11.0
16896,松本,11,1,2,11.0
16896,柏,13,0,0,8.0
16896,神戸,13,0,1,8.0
16896,山形,12,1,3,10.0
16896,湘南,11,0,1,11.0
16896,仙台,6,0,2,16.0
16896,鳥栖,9,0,2,15.0
16897,G大阪,22,1,2,3.0
16897,甲府,6,0,0,16.0
16897,FC東京,23,4,3,2.0
16897,清水,4,0,2,18.0
16897,名古屋,14,0,0,7.0
16897,浦和,24,0,3,1.0
16897,川崎F,17,1,1,5.0
16897,広島,19,5,1,4.0
16897,横浜FM,17,2,1,5.0
16897,新潟,10,0,0,14.0
16897,鹿島,11,0,0,12.0
16897,松本,11,1,2,12.0
16897,柏,13,0,0,9.0
16897,神戸,13,0,1,9.0
16897,山形,12,1,3,11.0
16897,湘南,14,1,1,7.0
16897,仙台,6,0,2,16.0
16897,鳥栖,9,0,2,15.0
16898,G大阪,22,1,2,3.0
16898,甲府,6,0,0,17.0
16898,FC東京,23,4,3,2.0
16898,清水,4,0,2,18.0
16898,名古屋,14,0,0,7.0
16898,浦和,25,0,4,1.0
16898,川崎F,17,1,1,5.0
16898,広島,19,5,1,4.0
16898,横浜FM,17,2,1,5.0
16898,新潟,10,0,0,14.0
16898,鹿島,11,0,0,12.0
16898,松本,11,1,2,12.0
16898,柏,13,0,0,9.0
16898,神戸,13,0,1,9.0
16898,山形,12,1,3,11.0
16898,湘南,14,1,1,7.0
16898,仙台,7,0,4,16.0
16898,鳥栖,9,0,2,15.0
16899,G大阪,22,1,2,3.0
16899,甲府,6,0,0,17.0
16899,FC東京,23,4,3,2.0
16899,清水,4,0,2,18.0
16899,名古屋,14,0,0,7.0
16899,浦和,25,0,4,1.0
16899,川崎F,17,1,1,5.0
16899,広島,19,5,1,4.0
16899,横浜FM,17,2,1,5.0
16899,新潟,10,0,0,14.0
16899,鹿島,11,0,0,13.0
16899,松本,12,0,1,11.0
16899,柏,13,0,0,9.0
16899,神戸,13,0,1,9.0
16899,山形,12,1,3,11.0
16899,湘南,14,1,1,7.0
16899,仙台,7,0,4,16.0
16899,鳥栖,10,0,1,14.0
16900,G大阪,22,1,2,3.0
16900,甲府,6,0,0,17.0
16900,FC東京,23,0,0,2.0
16900,清水,4,0,2,18.0
16900,名古屋,14,0,0,7.0
16900,浦和,25,0,4,1.0
16900,川崎F,17,1,1,5.0
16900,広島,19,5,1,4.0
16900,横浜FM,17,2,1,5.0
16900,新潟,10,0,0,14.0
16900,鹿島,14,1,1,7.0
16900,松本,12,0,1,12.0
16900,柏,13,0,0,10.0
16900,神戸,13,0,1,10.0
16900,山形,12,1,3,12.0
16900,湘南,14,1,1,7.0
16900,仙台,7,0,4,16.0
16900,鳥栖,10,0,1,14.0
16901,G大阪,22,1,2,3.0
16901,甲府,6,0,0,18.0
16901,FC東京,23,0,0,2.0
16901,清水,7,1,2,16.0
16901,名古屋,14,0,0,7.0
16901,浦和,25,0,4,1.0
16901,川崎F,17,1,1,5.0
16901,広島,19,5,1,4.0
16901,横浜FM,17,2,1,5.0
16901,新潟,10,0,0,14.0
16901,鹿島,14,1,1,7.0
16901,松本,12,0,1,12.0
16901,柏,13,0,0,10.0
16901,神戸,13,0,1,10.0
16901,山形,12,1,3,12.0
16901,湘南,14,1,1,7.0
16901,仙台,7,0,4,16.0
16901,鳥栖,10,0,1,14.0
16902,G大阪,25,2,1,1.0
16902,甲府,6,0,0,18.0
16902,FC東京,23,0,0,3.0
16902,清水,7,1,2,16.0
16902,名古屋,14,0,0,7.0
16902,浦和,25,0,4,1.0
16902,川崎F,17,1,1,5.0
16902,広島,19,0,0,4.0
16902,横浜FM,17,2,1,5.0
16902,新潟,10,0,0,14.0
16902,鹿島,14,1,1,7.0
16902,松本,12,0,1,12.0
16902,柏,13,0,0,10.0
16902,神戸,13,0,1,10.0
16902,山形,12,1,3,12.0
16902,湘南,14,1,1,7.0
16902,仙台,7,0,4,16.0
16902,鳥栖,10,0,1,14.0
16903,G大阪,25,2,1,1.0
16903,甲府,6,0,0,18.0
16903,FC東京,23,0,0,3.0
16903,清水,7,1,2,16.0
16903,名古屋,14,0,0,8.0
16903,浦和,25,0,4,1.0
16903,川崎F,17,1,1,5.0
16903,広島,19,0,0,4.0
16903,横浜FM,17,2,1,5.0
16903,新潟,10,0,0,14.0
16903,鹿島,14,1,1,8.0
16903,松本,12,0,1,12.0
16903,柏,14,0,0,8.0
16903,神戸,13,0,1,11.0
16903,山形,12,1,3,12.0
16903,湘南,15,0,0,7.0
16903,仙台,7,0,4,16.0
16903,鳥栖,10,0,1,14.0
16904,G大阪,25,2,1,1.0
16904,甲府,9,1,2,16.0
16904,FC東京,23,0,0,3.0
16904,清水,7,1,2,17.0
16904,名古屋,14,0,0,8.0
16904,浦和,25,0,4,1.0
16904,川崎F,17,1,1,5.0
16904,広島,19,0,0,4.0
16904,横浜FM,17,2,1,5.0
16904,新潟,10,0,0,14.0
16904,鹿島,14,1,1,8.0
16904,松本,12,0,1,12.0
16904,柏,14,0,0,8.0
16904,神戸,13,0,1,11.0
16904,山形,12,0,0,12.0
16904,湘南,15,0,0,7.0
16904,仙台,7,0,4,17.0
16904,鳥栖,10,0,1,14.0
16905,G大阪,25,2,1,1.0
16905,甲府,9,1,2,16.0
16905,FC東京,23,0,0,3.0
16905,清水,7,1,2,17.0
16905,名古屋,14,0,0,9.0
16905,浦和,25,0,4,1.0
16905,川崎F,17,1,1,5.0
16905,広島,19,0,0,4.0
16905,横浜FM,17,2,1,5.0
16905,新潟,10,0,0,14.0
16905,鹿島,14,1,1,9.0
16905,松本,15,1,2,7.0
16905,柏,14,0,0,9.0
16905,神戸,13,0,0,12.0
16905,山形,12,0,0,13.0
16905,湘南,15,0,0,7.0
16905,仙台,7,0,4,17.0
16905,鳥栖,10,0,1,14.0
16906,G大阪,25,2,1,1.0
16906,甲府,9,1,2,17.0
16906,FC東京,23,0,0,3.0
16906,清水,7,1,2,18.0
16906,名古屋,14,0,0,9.0
16906,浦和,25,0,4,1.0
16906,川崎F,17,1,1,5.0
16906,広島,19,0,0,4.0
16906,横浜FM,17,2,1,5.0
16906,新潟,10,0,0,14.0
16906,鹿島,14,1,1,9.0
16906,松本,15,1,2,7.0
16906,柏,14,0,0,9.0
16906,神戸,13,0,0,12.0
16906,山形,12,0,0,13.0
16906,湘南,15,0,0,7.0
16906,仙台,10,1,3,14.0
16906,鳥栖,10,0,1,14.0
16907,G大阪,25,2,1,1.0
16907,甲府,9,1,2,17.0
16907,FC東京,23,0,0,3.0
16907,清水,7,1,2,18.0
16907,名古屋,14,0,0,10.0
16907,浦和,25,0,4,1.0
16907,川崎F,17,1,1,5.0
16907,広島,20,0,2,4.0
16907,横浜FM,17,2,1,5.0
16907,新潟,10,0,0,14.0
16907,鹿島,15,0,2,7.0
16907,松本,15,1,2,7.0
16907,柏,14,0,0,10.0
16907,神戸,13,0,0,12.0
16907,山形,12,0,0,13.0
16907,湘南,15,0,0,7.0
16907,仙台,10,1,3,14.0
16907,鳥栖,10,0,1,14.0
16908,G大阪,25,2,1,1.0
16908,甲府,9,1,2,17.0
16908,FC東京,23,0,0,3.0
16908,清水,7,0,1,18.0
16908,名古屋,14,0,0,10.0
16908,浦和,25,0,4,1.0
16908,川崎F,17,1,1,6.0
16908,広島,20,0,2,4.0
16908,横浜FM,20,3,2,4.0
16908,新潟,10,0,0,14.0
16908,鹿島,15,0,2,7.0
16908,松本,15,1,2,7.0
16908,柏,14,0,0,10.0
16908,神戸,13,0,0,12.0
16908,山形,12,0,0,13.0
16908,湘南,15,0,0,7.0
16908,仙台,10,1,3,14.0
16908,鳥栖,10,0,1,14.0
16909,G大阪,26,0,1,1.0
16909,甲府,9,1,2,17.0
16909,FC東京,23,0,0,3.0
16909,清水,7,0,1,18.0
