id,kick_off_time,humidity,broadcasters,attendance,capacity,lat,lon,holiday,weather_encoded,match_year,match_month,match_day,address_encoded,group_encoded,section_encoded,home_team_encoded,away_team_encoded,away_distance
14102,1933,66,3,16657.0,43739,35.0845879,137.17087353460715,0,1,2012,5,25,13,1,13,7,20,157330.2962028346
14103,1903,69,3,8218.0,21000,34.810305,135.5426977881143,0,1,2012,5,25,7,6,13,1,28,514222.69894511247
14104,1404,61,4,6870.0,20861,43.01876195,141.4641702081558,1,2,2012,5,26,3,3,13,24,11,1235242.0178030017
14105,1404,28,3,16058.0,26232,35.5858,139.6527088,1,2,2012,5,26,18,7,13,10,27,316937.86889082426
14106,1404,57,4,16556.0,20248,34.985168,138.481305,1,2,2012,5,26,23,1,13,6,12,117495.9986875949
14107,1603,56,3,10752.0,15165,34.7251498,137.8751465,1,1,2012,5,26,23,1,13,5,8,204421.30075050113
14108,1704,40,3,22766.0,28425,34.656726,135.168171,1,1,2012,5,26,2,6,13,23,16,514035.3491884407
14109,1834,39,3,12931.0,15349,35.848468350000005,139.97511131070166,1,2,2012,5,26,4,7,13,22,15,243160.67315716652
14110,1904,56,5,33836.0,47851,35.66418645,139.52707517816015,1,1,2012,5,26,15,7,13,3,9,24094.73325227296
14111,1333,90,4,13554.0,19526,38.319142150000005,140.8818652981643,1,0,2012,6,16,8,5,14,27,24,528411.8863394163
14112,1834,92,3,15010.0,38620,35.9920049,140.64036786659403,1,0,2012,6,16,20,7,14,16,7,350145.84725605574
14113,1903,96,4,9025.0,15491,35.91625305,139.6334514171515,1,1,2012,6,16,5,7,14,8,22,56191.61036742845
14114,1904,84,4,23273.0,71624,35.5099882,139.60638254387774,1,1,2012,6,16,18,7,14,12,3,21330.7230963926
14115,1903,64,3,23797.0,41684,37.882408,139.059359,1,1,2012,6,16,14,1,14,15,6,328057.02201796265
14116,1905,94,3,10612.0,15165,34.7251498,137.8751465,1,0,2012,6,16,23,1,14,5,23,246643.62619590294
14117,1903,93,3,14977.0,21000,34.810305,135.5426977881143,1,0,2012,6,16,7,6,14,1,9,390855.0738553323
14118,1904,94,3,11538.0,24481,34.614434,135.515477,1,0,2012,6,16,7,6,14,20,11,281667.41794466553
14119,1904,87,3,9603.0,24130,33.3716798,130.5202079,1,0,2012,6,16,1,2,14,28,10,869338.2512385856
14120,1403,59,4,14759.0,38794,43.0147798,141.40974344269986,1,3,2012,6,23,3,3,15,24,1,1055857.273141547
14121,1804,72,4,22685.0,47851,35.66418645,139.52707517816015,1,2,2012,6,23,15,7,15,3,20,380845.84607939783
14122,1804,80,3,17696.0,20248,34.985168,138.481305,1,1,2012,6,23,23,1,15,6,28,778802.1951168765
14123,1835,77,3,13987.0,15349,35.848468350000005,139.97511131070166,1,2,2012,6,23,4,7,15,22,16,69289.57949033231
14124,1835,85,3,15304.0,36894,34.444006,132.394111,1,1,2012,6,23,11,0,15,11,8,679130.7748856196
14125,1904,71,5,39545.0,62010,35.903486900000004,139.71744524095004,1,2,2012,6,23,5,7,15,9,27,281850.5733389653
14126,1904,70,3,20590.0,26232,35.5858,139.6527088,1,1,2012,6,23,18,7,15,10,12,15372.601197457492
14127,1903,49,4,16862.0,20223,35.131623,136.933489,1,1,2012,6,23,13,1,15,7,5,133347.82096635082
14128,1904,60,3,16727.0,28425,34.656726,135.168171,1,1,2012,6,23,2,6,15,23,15,499486.6020815535
14129,1803,63,3,26133.0,71624,35.5099882,139.60638254387774,1,2,2012,6,30,18,7,16,12,7,248113.49566289634
14130,1834,62,3,18722.0,19526,38.319142150000005,140.8818652981643,1,2,2012,6,30,8,5,16,27,11,871784.9546346762
14131,1903,71,4,12147.0,15491,35.91625305,139.6334514171515,1,2,2012,6,30,5,7,16,8,6,154098.27336016778
14132,1904,63,3,18056.0,26232,35.5858,139.6527088,1,2,2012,6,30,18,7,16,10,23,419206.4216104913
14133,1903,59,3,35506.0,41684,37.882408,139.059359,1,2,2012,6,30,14,1,16,15,16,210799.56725501304
14134,1903,85,3,13923.0,15165,34.7251498,137.8751465,1,2,2012,6,30,23,1,16,5,3,196967.04077765613
14135,1904,87,3,14006.0,21000,34.810305,135.5426977881143,1,0,2012,6,30,7,6,16,1,22,426248.32898453536
14136,1903,91,5,36723.0,47853,34.614434,135.515477,1,0,2012,6,30,7,6,16,20,9,400598.72526778077
14137,1903,89,3,10345.0,24130,33.3716798,130.5202079,1,0,2012,6,30,1,2,16,28,24,1431569.721319292
14138,1403,57,3,7673.0,20861,43.01876195,141.4641702081558,1,2,2012,7,7,3,3,17,24,15,604696.8899675314
14139,1803,86,4,30047.0,62010,35.903486900000004,139.71744524095004,1,0,2012,7,7,5,7,17,9,28,912519.1070070061
14140,1804,78,3,14133.0,20248,34.985168,138.481305,1,2,2012,7,7,23,1,17,6,10,117495.9986875949
14141,1834,93,3,12787.0,38620,35.9920049,140.64036786659403,1,0,2012,7,7,20,7,17,16,8,90807.37851436491
14142,1835,94,3,24633.0,47851,35.66418645,139.52707517816015,1,1,2012,7,7,15,7,17,3,1,380845.84607939783
14143,1904,93,4,25459.0,54224,35.67785955,139.71351420013758,1,0,2012,7,7,15,7,17,22,7,260784.89489128065
14144,1903,85,3,9751.0,15442,35.4690346,139.60369908044174,1,0,2012,7,7,18,7,17,12,20,382482.31244847947
14145,1905,58,3,15062.0,28425,34.656726,135.168171,1,2,2012,7,7,2,6,17,23,27,649422.4749391528
14146,1905,82,3,12769.0,36894,34.444006,132.394111,1,2,2012,7,7,11,0,17,11,5,551729.9340073264
14147,1803,80,3,14092.0,20248,34.985168,138.481305,1,2,2012,7,14,23,1,18,6,22,164392.61889793316
14148,1903,68,3,9635.0,15491,35.91625305,139.6334514171515,1,2,2012,7,14,5,7,18,8,23,426915.3883788409
14149,1903,82,3,33998.0,41684,37.882408,139.059359,1,2,2012,7,14,14,1,18,15,9,230727.57773160777
14150,1905,87,3,11367.0,15165,34.7251498,137.8751465,1,1,2012,7,14,23,1,18,5,24,973296.4753089532
14151,1903,80,3,24397.0,43739,35.0845879,137.17087353460715,1,1,2012,7,14,13,1,18,7,27,483972.26772135415
14152,1903,77,3,14966.0,21000,34.810305,135.5426977881143,1,1,2012,7,14,7,6,18,1,12,380259.3415245128
14153,1904,75,4,26534.0,47853,34.614434,135.515477,1,1,2012,7,14,7,6,18,20,16,486764.5708443996
14154,1904,96,3,11585.0,36894,34.444006,132.394111,1,0,2012,7,14,11,0,18,11,10,671245.0483879595
14155,1904,90,3,13891.0,24130,33.3716798,130.5202079,1,1,2012,7,14,1,2,18,28,3,879962.203816923
14156,1604,59,3,8360.0,20861,43.01876195,141.4641702081558,1,2,2012,7,28,3,3,19,24,7,954957.6094235178
14157,1803,62,4,28142.0,62010,35.903486900000004,139.71744524095004,1,2,2012,7,28,5,7,19,9,5,158886.07457911022
14158,1834,78,3,14611.0,19526,38.319142150000005,140.8818652981643,1,2,2012,7,28,8,5,19,27,28,1108813.5238156503
14159,1834,77,3,15496.0,38620,35.9920049,140.64036786659403,1,1,2012,7,28,20,7,19,16,11,765528.6331000676
14160,1834,69,4,23430.0,47851,35.66418645,139.52707517816015,1,2,2012,7,28,15,7,19,3,15,252351.77630597932
14161,1905,85,3,11844.0,15349,35.848468350000005,139.97511131070166,1,2,2012,7,28,4,7,19,22,20,425414.71027976763
14162,1903,68,3,14716.0,26232,35.5858,139.6527088,1,2,2012,7,28,18,7,19,10,8,30179.493203425165
14163,1904,72,3,24187.0,71624,35.5099882,139.60638254387774,1,2,2012,7,28,18,7,19,12,6,126070.48866588014
14164,1904,76,3,17471.0,28425,34.656726,135.168171,1,2,2012,7,28,2,6,19,23,1,32322.32484373535
14165,1804,70,3,34267.0,62010,35.903486900000004,139.71744524095004,1,1,2012,8,4,5,7,20,9,3,23891.99130790611
14166,1834,85,3,17935.0,19526,38.319142150000005,140.8818652981643,1,1,2012,8,4,8,5,20,27,12,337284.8111451656
14167,1903,64,3,25050.0,41684,37.882408,139.059359,1,2,2012,8,4,14,1,20,15,22,270038.4722965891
14168,1904,73,3,12972.0,15165,34.7251498,137.8751465,1,2,2012,8,4,23,1,20,5,10,179977.01380053852
14169,1903,65,3,10034.0,20223,35.131623,136.933489,1,2,2012,8,4,13,1,20,7,23,167253.16048722484
14170,1903,62,3,12964.0,21000,34.810305,135.5426977881143,1,2,2012,8,4,7,6,20,1,8,390855.0738553323
14171,1904,62,3,8226.0,24481,34.614434,135.515477,1,2,2012,8,4,7,6,20,20,24,1065299.241273953
14172,1904,58,3,16448.0,36894,34.444006,132.394111,1,2,2012,8,4,11,0,20,11,6,551729.9340073264
14173,1904,53,3,12844.0,24130,33.3716798,130.5202079,1,2,2012,8,4,1,2,20,28,16,965124.2590267126
14174,1403,63,3,11945.0,38794,43.0147798,141.40974344269986,1,3,2012,8,11,3,3,21,24,27,528988.6314649106
14175,1803,86,3,16877.0,20248,34.985168,138.481305,1,1,2012,8,11,23,1,21,6,7,145218.32832004485
14176,1834,87,3,14649.0,38620,35.9920049,140.64036786659403,1,1,2012,8,11,20,7,21,16,5,233749.1687841727
14177,1903,81,4,11057.0,15491,35.91625305,139.6334514171515,1,0,2012,8,11,5,7,21,8,11,674867.0697530208
14178,1904,89,3,13478.0,15349,35.848468350000005,139.97511131070166,1,1,2012,8,11,4,7,21,22,3,31134.642055125467
14179,1903,72,3,12509.0,26232,35.5858,139.6527088,1,1,2012,8,11,18,7,21,10,28,897685.4343718652
14180,1903,82,3,11992.0,15442,35.4690346,139.60369908044174,1,1,2012,8,11,18,7,21,12,15,274903.68462183396
14181,1903,95,3,18578.0,21000,34.810305,135.5426977881143,1,0,2012,8,11,7,6,21,1,20,13905.778226959055
14182,1904,80,3,14161.0,28425,34.656726,135.168171,1,2,2012,8,11,2,6,21,23,9,428828.18069549656
14183,1403,67,3,8117.0,20861,43.01876195,141.4641702081558,1,2,2012,8,18,3,3,22,24,23,1072484.8311224228
14184,1834,70,4,18342.0,47851,35.66418645,139.52707517816015,1,2,2012,8,18,15,7,22,3,8,24094.73325227296
14185,1904,86,3,17715.0,19526,38.319142150000005,140.8818652981643,1,1,2012,8,18,8,5,22,27,22,308735.8942992142
14186,1904,76,5,44131.0,62010,35.903486900000004,139.71744524095004,1,1,2012,8,18,5,7,22,9,16,81710.76295338334
14187,1903,74,3,33584.0,71624,35.5099882,139.60638254387774,1,2,2012,8,18,18,7,22,12,10,7662.3856040149585
14188,1903,72,3,32014.0,41684,37.882408,139.059359,1,2,2012,8,18,14,1,22,15,11,708580.5554091018
14189,1904,89,3,10939.0,15165,34.7251498,137.8751465,1,2,2012,8,18,23,1,22,5,20,215893.6383061689
14190,1904,89,3,30354.0,43739,35.0845879,137.17087353460715,1,1,2012,8,18,13,1,22,7,1,157330.2962028346
14191,1905,71,3,11933.0,24130,33.3716798,130.5202079,1,1,2012,8,18,1,2,22,28,6,746241.0799886511
14192,1804,77,3,23188.0,50889,34.74343045,137.97072889535485,1,2,2012,8,25,23,1,23,6,9,196339.9519222752
14193,1834,74,3,12729.0,38620,35.9920049,140.64036786659403,1,2,2012,8,25,20,7,23,16,15,256263.35975721633
14194,1903,67,5,11993.0,15491,35.91625305,139.6334514171515,1,2,2012,8,25,5,7,23,8,27,283345.5544659072
14195,1904,77,3,13248.0,15349,35.848468350000005,139.97511131070166,1,2,2012,8,25,4,7,23,22,5,173945.78967665776
14196,1904,59,4,18915.0,26232,35.5858,139.6527088,1,1,2012,8,25,18,7,23,10,7,253520.11062408853
14197,1904,63,3,15056.0,21000,34.810305,135.5426977881143,1,2,2012,8,25,7,6,23,1,24,1044776.8619465837
14198,1905,75,3,14336.0,24481,34.614434,135.515477,1,2,2012,8,25,7,6,23,20,12,387733.4734536287
14199,1904,69,3,13471.0,28425,34.656726,135.168171,1,2,2012,8,25,2,6,23,23,28,476338.2603041861
14200,1905,67,3,23656.0,36894,34.444006,132.394111,1,2,2012,8,25,11,0,23,11,3,679644.712428487
14201,1403,71,3,10783.0,38794,43.0147798,141.40974344269986,1,3,2012,9,1,3,3,24,24,6,929864.998054922
14202,1803,64,3,39814.0,62010,35.903486900000004,139.71744524095004,1,2,2012,9,1,5,7,24,9,8,8079.364680512416
14203,1834,86,4,26950.0,47851,35.66418645,139.52707517816015,1,1,2012,9,1,15,7,24,3,12,26214.45998889379
14204,1904,79,3,17159.0,19526,38.319142150000005,140.8818652981643,1,1,2012,9,1,8,5,24,27,10,337284.8111451656
14205,1904,84,4,13798.0,38620,35.9920049,140.64036786659403,1,2,2012,9,1,20,7,24,16,23,516582.7727166387
14206,1903,51,3,24601.0,41684,37.882408,139.059359,1,2,2012,9,1,14,1,24,15,20,476285.66607178916
14207,1903,77,4,11115.0,15165,34.7251498,137.8751465,1,2,2012,9,1,23,1,24,5,11,498282.1577384246
14208,1903,73,4,14193.0,20223,35.131623,136.933489,1,2,2012,9,1,13,1,24,7,22,294567.4262205267
14209,1904,63,3,19729.0,24130,33.3716798,130.5202079,1,2,2012,9,1,1,2,24,28,1,484076.6000903091
14210,1833,62,3,10012.0,15392,36.163875450000006,139.4109264736834,1,2,2012,9,15,5,7,25,8,28,894740.0986688988
14211,1904,84,3,10445.0,15349,35.848468350000005,139.97511131070166,1,2,2012,9,15,4,7,25,22,24,809765.8667610282
14212,1903,71,3,18088.0,26232,35.5858,139.6527088,1,2,2012,9,15,18,7,25,10,16,110307.01847937395
14213,1903,73,3,34954.0,71624,35.5099882,139.60638254387774,1,2,2012,9,15,18,7,25,12,9,38769.34110276329
14214,1904,76,4,13714.0,20248,34.985168,138.481305,1,2,2012,9,15,23,1,25,6,3,134937.23717743572
14215,1903,87,5,17381.0,21000,34.810305,135.5426977881143,1,1,2012,9,15,7,6,25,1,15,463863.21687322995
14216,1915,90,3,24544.0,47853,34.614434,135.515477,1,1,2012,9,15,7,6,25,20,7,141807.38753234208
14217,1904,59,3,13091.0,35910,34.679991,135.07706,1,1,2012,9,15,2,6,25,23,5,304201.8241771023
14218,1904,89,3,25352.0,36894,34.444006,132.394111,1,0,2012,9,15,11,0,25,11,27,870775.9261045489
14219,1402,78,3,7474.0,20861,43.01876195,141.4641702081558,3,2,2012,9,22,3,3,26,24,8,810214.3906092605
14220,1534,67,4,15509.0,19526,38.319142150000005,140.8818652981643,3,2,2012,9,22,8,5,26,27,23,649922.4814878902
14221,1403,73,4,16845.0,38620,35.9920049,140.64036786659403,3,2,2012,9,22,20,7,26,16,12,108647.19724787172
14222,1604,69,3,11118.0,15165,34.7251498,137.8751465,3,2,2012,9,22,23,1,26,5,15,367232.8418619909
14223,1804,55,3,15302.0,24481,34.614434,135.515477,3,1,2012,9,22,7,6,26,20,6,265479.49076931766
14224,1604,69,3,46046.0,62010,35.903486900000004,139.71744524095004,3,2,2012,9,22,5,7,26,9,1,405011.0170694452
14225,1904,76,3,34822.0,47851,35.66418645,139.52707517816015,3,1,2012,9,22,15,7,26,3,10,26214.45998889379
14226,1904,64,4,15870.0,20223,35.131623,136.933489,3,1,2012,9,22,13,1,26,7,11,417593.70440717414
14227,1904,71,3,12651.0,24130,33.3716798,130.5202079,3,0,2012,9,22,1,2,26,28,22,915731.1281626407
14228,1603,65,3,11316.0,15491,35.91625305,139.6334514171515,1,1,2012,9,29,5,7,27,8,12,52015.290618206134
14229,1904,74,4,26106.0,54224,35.67785955,139.71351420013758,1,1,2012,9,29,15,7,27,22,9,20827.613771496664
14230,1405,55,4,22165.0,47851,35.66418645,139.52707517816015,1,2,2012,9,29,15,7,27,3,5,128972.61374845167
14231,1904,64,3,20909.0,26232,35.5858,139.6527088,1,2,2012,9,29,18,7,27,10,24,842992.2592413579
14232,1403,58,3,22079.0,41684,37.882408,139.059359,1,2,2012,9,29,14,1,27,15,7,356452.68180985097
14233,1304,69,4,12131.0,20248,34.985168,138.481305,1,2,2012,9,29,23,1,27,6,27,422456.55271673476
14234,1603,78,3,14163.0,21000,34.810305,135.5426977881143,1,0,2012,9,29,7,6,27,1,16,475821.9345462037
14235,1403,66,4,12868.0,28425,34.656726,135.168171,1,1,2012,9,29,2,6,27,23,20,32322.32484373535
14236,1333,67,4,15463.0,36894,34.444006,132.394111,1,1,2012,9,29,11,0,27,11,28,234859.6109754842
14237,1904,80,2,30692.0,62010,35.903486900000004,139.71744524095004,1,2,2012,10,6,5,7,28,9,24,807260.4823497054
14238,1404,56,3,36412.0,71624,35.5099882,139.60638254387774,1,2,2012,10,6,18,7,28,12,11,664223.2303223981
14239,1504,54,3,23849.0,41684,37.882408,139.059359,1,1,2012,10,6,14,1,28,15,23,496541.0567259371
14240,1534,56,2,28745.0,50889,34.74343045,137.97072889535485,1,2,2012,10,6,23,1,28,5,6,45749.013575901256
14241,1304,38,2,10013.0,24481,34.614434,135.515477,1,2,2012,10,6,7,6,28,20,28,505456.8580921385
14242,1904,74,3,18003.0,19526,38.319142150000005,140.8818652981643,1,1,2012,10,6,8,5,28,27,1,626947.8689836717
14243,1503,83,3,15118.0,38620,35.9920049,140.64036786659403,1,0,2012,10,6,20,7,28,16,3,92061.75948546133
14244,1503,71,2,10769.0,15349,35.848468350000005,139.97511131070166,1,1,2012,10,6,4,7,28,22,10,53733.988180980465
14245,1503,41,2,8793.0,20223,35.131623,136.933489,1,1,2012,10,6,13,1,28,7,8,259115.71936917238
14246,1603,77,2,7208.0,20861,43.01876195,141.4641702081558,1,1,2012,10,20,3,3,29,24,16,746435.3631342618
14247,1304,52,2,17711.0,19526,38.319142150000005,140.8818652981643,1,2,2012,10,20,8,5,29,27,9,294363.8521021958
14248,1503,51,3,11944.0,15491,35.91625305,139.6334514171515,1,2,2012,10,20,5,7,29,8,15,226957.5009524891
14249,1503,50,2,18779.0,26232,35.5858,139.6527088,1,2,2012,10,20,18,7,29,10,1,389685.52999017376
14250,1403,50,3,21310.0,71624,35.5099882,139.60638254387774,1,2,2012,10,20,18,7,29,12,5,126070.48866588014
14251,1504,56,3,14772.0,20248,34.985168,138.481305,1,2,2012,10,20,23,1,29,6,23,303421.98374865094
14252,1804,52,2,14268.0,24481,34.614434,135.515477,1,2,2012,10,20,7,6,29,20,3,398733.322258941
14253,1905,86,3,24839.0,36894,34.444006,132.394111,1,2,2012,10,20,11,0,29,11,22,716815.7654171771
14254,1504,37,2,11851.0,17000,33.276471,130.290312,1,2,2012,10,20,1,2,29,28,7,644989.9588369033
14255,1704,54,2,14125.0,38620,35.9920049,140.64036786659403,1,2,2012,10,27,20,7,30,16,6,233749.1687841727
14256,1403,45,4,32090.0,62010,35.903486900000004,139.71744524095004,1,2,2012,10,27,5,7,30,9,20,405011.0170694452
14257,1703,36,2,23254.0,41684,37.882408,139.059359,1,2,2012,10,27,14,1,30,15,28,945349.4860611932
14258,1404,44,4,10753.0,15165,34.7251498,137.8751465,1,2,2012,10,27,23,1,30,5,27,476090.51490312396
14259,1904,48,3,16317.0,28425,34.656726,135.168171,1,2,2012,10,27,2,6,30,23,10,417460.3956896128
14260,1404,52,2,12167.0,15349,35.848468350000005,139.97511131070166,1,2,2012,10,27,4,7,30,22,8,29583.85915407332
14261,1704,54,3,20696.0,47851,35.66418645,139.52707517816015,1,2,2012,10,27,15,7,30,3,24,836369.1185432988
14262,1403,53,3,22332.0,43739,35.0845879,137.17087353460715,1,2,2012,10,27,13,1,30,7,12,228453.03065198107
14263,1403,43,2,17617.0,21000,34.810305,135.5426977881143,1,2,2012,10,27,7,6,30,1,11,286500.21590696
14264,1904,57,2,17493.0,19526,38.319142150000005,140.8818652981643,0,1,2012,11,7,8,5,31,27,20,626947.8689836717
14265,1903,43,2,12021.0,15491,35.91625305,139.6334514171515,0,2,2012,11,7,5,7,31,8,16,87121.21372255881
14266,1903,44,2,17870.0,26232,35.5858,139.6527088,0,2,2012,11,7,18,7,31,10,9,30179.493203425165
14267,1900,41,3,8710.0,20248,34.985168,138.481305,0,2,2012,11,7,23,1,31,6,15,327257.6510413921
14268,1903,37,2,8755.0,28425,34.656726,135.168171,0,2,2012,11,7,2,6,31,23,12,417460.3956896128
14269,1904,73,3,13204.0,36894,34.444006,132.394111,0,2,2012,11,7,11,0,31,11,24,1231920.7377347106
14270,1904,59,2,8155.0,17000,33.276471,130.290312,0,2,2012,11,7,1,2,31,28,5,769743.638819262
14271,1903,77,3,10389.0,15349,35.848468350000005,139.97511131070166,0,2,2012,11,7,4,7,31,22,1,425414.71027976763
14272,1903,59,2,7959.0,20223,35.131623,136.933489,0,1,2012,11,7,13,1,31,7,3,258037.7986553554
14273,1703,39,2,10266.0,38794,43.0147798,141.40974344269986,1,3,2012,11,17,3,3,32,24,28,1454724.9308225226
14274,1404,73,3,15035.0,38620,35.9920049,140.64036786659403,1,1,2012,11,17,20,7,32,16,27,253509.9904449744
14275,1406,68,4,41296.0,62010,35.903486900000004,139.71744524095004,1,1,2012,11,17,5,7,32,9,11,681976.6491914123
14276,1704,76,4,17454.0,47851,35.66418645,139.52707517816015,1,0,2012,11,17,15,7,32,3,23,410111.1324609317
14277,1403,80,3,22647.0,71624,35.5099882,139.60638254387774,1,0,2012,11,17,18,7,32,12,22,48015.84007892351
14278,1403,63,2,25738.0,41684,37.882408,139.059359,1,0,2012,11,17,14,1,32,15,10,275183.39573588513
14279,1704,95,2,12391.0,20248,34.985168,138.481305,1,0,2012,11,17,23,1,32,6,1,272970.98792230646
14280,1405,98,3,8978.0,15165,34.7251498,137.8751465,1,0,2012,11,17,23,1,32,5,7,101852.14315939632
14281,1703,72,2,9765.0,24481,34.614434,135.515477,1,0,2012,11,17,7,6,32,20,8,400598.72526778077
14282,1734,33,2,19587.0,38794,43.0147798,141.40974344269986,1,3,2012,11,24,3,3,33,24,12,853807.9615955111
14283,1434,40,4,18526.0,19526,38.319142150000005,140.8818652981643,1,2,2012,11,24,8,5,33,27,15,169499.95975712163
14284,1733,58,3,12126.0,15491,35.91625305,139.6334514171515,1,2,2012,11,24,5,7,33,8,5,154098.27336016778
14285,1733,72,2,12406.0,15349,35.848468350000005,139.97511131070166,1,2,2012,11,24,4,7,33,22,23,454464.23222553905
14286,1733,51,2,19916.0,26232,35.5858,139.6527088,1,2,2012,11,24,18,7,33,10,6,133803.94366959628
14287,1433,28,2,23892.0,43739,35.0845879,137.17087353460715,1,2,2012,11,24,13,1,33,7,16,327589.9752640838
14288,1433,46,2,19393.0,21000,34.810305,135.5426977881143,1,1,2012,11,24,7,6,33,1,3,389946.740426406
14289,1436,80,3,32724.0,36894,34.444006,132.394111,1,1,2012,11,24,11,0,33,11,20,288012.1965961033
14290,1435,47,3,22116.0,24130,33.3716798,130.5202079,1,1,2012,11,24,1,2,33,28,9,880964.2490010184
14291,1535,57,3,19141.0,38620,35.9920049,140.64036786659403,1,1,2012,12,1,20,7,34,16,22,63510.45002327489
14292,1534,71,4,51879.0,62010,35.903486900000004,139.71744524095004,1,2,2012,12,1,5,7,34,9,7,267205.62503119215
14293,1534,65,3,30944.0,47851,35.66418645,139.52707517816015,1,2,2012,12,1,15,7,34,3,27,312870.9838598252
14294,1533,61,2,26642.0,71624,35.5099882,139.60638254387774,1,2,2012,12,1,18,7,34,12,28,891590.2875467315
14295,1533,52,4,28055.0,41684,37.882408,139.059359,1,0,2012,12,1,14,1,34,15,24,607188.1397340995
14296,1534,31,3,14729.0,20248,34.985168,138.481305,1,2,2012,12,1,23,1,34,6,8,143510.42051882402
14297,1534,46,3,14389.0,15165,34.7251498,137.8751465,1,2,2012,12,1,23,1,34,5,1,215893.6383061689
14298,1534,48,2,18487.0,47853,34.614434,135.515477,1,1,2012,12,1,7,6,34,20,10,387733.4734536287
14299,1534,40,4,22224.0,28425,34.656726,135.168171,1,2,2012,12,1,2,6,34,23,11,250345.16986534584
14836,1406,42,4,16353.0,19526,38.319142150000005,140.8818652981643,1,2,2013,3,2,8,5,1,27,2,359337.07344296266
14837,1404,23,2,24298.0,71624,35.5099882,139.60638254387774,1,2,2013,3,2,18,7,1,12,26,7662.3856040149585
14838,1404,39,4,21748.0,43739,35.0845879,137.17087353460715,1,2,2013,3,2,13,1,1,7,5,111258.08592739438
14839,1405,43,4,15051.0,47853,34.614434,135.515477,1,1,2013,3,2,7,6,1,20,15,481995.9002234609
14840,1406,73,3,27911.0,36894,34.4407675,132.39321828072832,1,1,2013,3,2,11,0,1,11,9,679305.4773001972
14841,1404,27,4,12728.0,24130,33.3716798,130.5202079,1,2,2013,3,2,1,2,1,28,16,965124.2590267126
14842,1603,12,3,11330.0,15491,35.91625305,139.6334514171515,1,2,2013,3,2,5,7,1,8,6,154098.27336016778
